ticket_id,created_at,requester_department,requester_title,request_type,request_summary,details,mandatory_fields,fields_provided,outcome,security_risk_score,resolution_time_hours,approver_role
c32131d7-72ec-40e7-b547-f1104733e7fb,2024-05-30 17:04:00,Operations,Program Manager,Firewall Change,Allow SSH to external IP 11.123.59.161 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 11.123.59.161 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System; Destination IP,Approved,92,26.0,Security Analyst
30732f1c-660f-4a7e-8095-3cd11751416c,2024-06-05 00:04:00,IT,IT Specialist,Cloud Resource Access,ReadOnly access to S3 bucket acme-prod-white,"Access requested for S3 bucket acme-prod-white to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,57,17.0,CISO
629cb171-95f0-420a-beb0-5f96ff489453,2024-09-07 20:04:00,Sales,Sales Engineer,Data Export,Export 29GB of anonymized data to S3 bucket acme-stage-what,"Request to export anonymized user event data (~29GB) for ML model training.
Data to be exported to secure S3 bucket acme-stage-what. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification,Info Requested,76,,Security Analyst
b8eca020-3277-456c-ba89-ca5137bff725,2024-07-13 16:04:00,Engineering,SRE,Data Export,Export 49GB of anonymized data to S3 bucket acme-stage-north,"Request to export anonymized user event data (~49GB) for ML model training.
Data to be exported to secure S3 bucket acme-stage-north. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,81,5.0,CISO
5cb15d01-1d0c-4c0e-993a-e34f6c961022,2024-10-25 11:04:00,Sales,Account Executive,Cloud Resource Access,ReadOnly access to S3 bucket acme-prod-southern,"Access requested for S3 bucket acme-prod-southern to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,55,35.0,Security Manager
779d4275-7a6b-45bf-ace1-eeda19c80d44,2024-05-29 15:04:00,Sales,Account Executive,Permission Change,Temporary admin access to AWS for 4 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 4 hours. Related Jira ticket: INFRA-1752.",Business Justification; Duration; Manager Approval,Business Justification; Manager Approval,Info Requested,93,,Security Manager
d069c710-5198-4609-ba6a-ba6b60fb0da1,2025-05-24 13:04:00,IT,IT Specialist,Cloud Resource Access,ReadOnly access to S3 bucket acme-prod-letter,"Access requested for S3 bucket acme-prod-letter to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,55,40.0,Security Analyst
7447944d-1fa1-419b-9522-6ac9cffc33ac,2025-05-02 13:04:00,IT,IT Specialist,Network Access,Open port 3306 from 10.108.74.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.108.74.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR; Approval from Engineering Lead,Approved,76,46.0,Security Manager
797dd20b-1366-4789-94ce-fa9e683a09b8,2025-01-05 12:04:00,Marketing,Marketing Manager,Vendor Approval,Onboard vendor Peck Ltd for campaign analytics,Peck Ltd provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Legal Review,Info Requested,62,,CISO
f265e7a7-1a98-45d9-9624-44cf26ed6d7a,2025-04-22 08:04:00,Finance,Controller,DevTool Install,Install VSCode extension 'artist',"Requesting installation of extension 'artist' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Team Lead Approval,Info Requested,49,,Security Manager
5f3fd615-b87f-4e11-bb2d-3dd46e291a34,2024-07-07 01:04:00,Data Science,ML Engineer,Firewall Change,Allow SSH to external IP 132.193.77.95 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 132.193.77.95 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System; Destination IP,Approved,72,24.0,CISO
fbfe62ca-a0e8-47af-a2cd-cb16fb320ee1,2025-03-14 02:04:00,Operations,Operations Manager,Cloud Resource Access,ReadOnly access to S3 bucket acme-dev-thing,"Access requested for S3 bucket acme-dev-thing to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,72,31.0,Security Manager
f5e509bb-2329-410a-9e73-9bbeba37d26f,2024-06-11 10:04:00,Sales,Sales Engineer,Vendor Approval,"Onboard vendor Hill, Alvarez and Davis for campaign analytics","Hill, Alvarez and Davis provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.",Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,77,34.0,CISO
fc6edbd8-b09e-4ebc-bc88-913aef51b9e2,2025-03-30 04:04:00,Data Science,Data Scientist,Cloud Resource Access,ReadOnly access to S3 bucket acme-dev-buy,"Access requested for S3 bucket acme-dev-buy to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,63,29.0,CISO
383085b1-7031-47e4-af2f-fde4c86bb5f5,2024-11-16 04:04:00,Marketing,SEO Specialist,Permission Change,Temporary admin access to AWS for 4 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 4 hours. Related Jira ticket: INFRA-4834.",Business Justification; Duration; Manager Approval,Manager Approval,Info Requested,76,,Security Manager
07b8f91b-7799-4b3a-b5e2-6c92240ac884,2024-12-16 21:04:00,Finance,Financial Analyst,Cloud Resource Access,ReadOnly access to S3 bucket acme-prod-movie,"Access requested for S3 bucket acme-prod-movie to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,62,24.0,Security Analyst
02604c0c-9d46-4715-bbaa-707fbf1be9c4,2025-05-17 19:04:00,Data Science,Data Scientist,DevTool Install,Install VSCode extension 'fill',"Requesting installation of extension 'fill' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,59,37.0,Security Manager
338d33f0-ac5d-457a-99a9-480997f26fd5,2024-05-30 00:04:00,IT,System Administrator,Network Access,Open port 3306 from 10.76.11.0/24 to RDS cluster rds-acme-prod,"Request to allow MySQL traffic from internal subnet 10.76.11.0/24 to RDS cluster rds-acme-prod.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Approval from Engineering Lead,Info Requested,74,,CISO
cb0fdb1c-f4dc-4a5b-8476-f236df1b94a5,2025-03-18 21:04:00,Operations,Logistics Coordinator,DevTool Install,Install VSCode extension 'drive',"Requesting installation of extension 'drive' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Team Lead Approval,Info Requested,55,,Security Analyst
d7beaeba-bb47-4ffd-b2b3-d11f3733e895,2025-04-10 04:04:00,Engineering,SRE,Data Export,Export 37GB of anonymized data to S3 bucket acme-dev-report,"Request to export anonymized user event data (~37GB) for ML model training.
Data to be exported to secure S3 bucket acme-dev-report. No direct identifiers present.",Business Justification; PII Involved; Data Destination,PII Involved; Data Destination,Info Requested,82,,CISO
4aedc462-40c4-4f9b-b1de-1e22e8a170fc,2025-03-12 04:04:00,HR,Recruiter,DevTool Install,Install VSCode extension 'above',"Requesting installation of extension 'above' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,39,47.0,Security Analyst
67854849-5df6-4ce3-bcfe-86ae8f8b15ba,2024-07-03 20:04:00,HR,People Partner,Cloud Resource Access,ReadOnly access to S3 bucket acme-dev-pressure,"Access requested for S3 bucket acme-dev-pressure to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,76,15.0,Security Manager
270e1999-88f7-4bcf-a206-4b7005f987c1,2024-08-16 16:04:00,IT,IT Specialist,Vendor Approval,"Onboard vendor Mcdonald, Page and Freeman for campaign analytics","Mcdonald, Page and Freeman provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.",Vendor Security Questionnaire; Data Classification; Legal Review,Data Classification; Legal Review,Info Requested,44,,CISO
a8ddf646-db86-4e9b-a19f-3aa8c47de279,2024-09-28 18:04:00,Operations,Logistics Coordinator,Vendor Approval,"Onboard vendor Miller, Brady and Morgan for campaign analytics","Miller, Brady and Morgan provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.",Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,50,30.0,CISO
ae88a8e2-18c1-491f-a5e1-8ea79531a653,2024-05-27 04:04:00,Marketing,Content Strategist,Network Access,Open port 3306 from 10.235.21.0/24 to RDS cluster rds-acme-prod,"Request to allow MySQL traffic from internal subnet 10.235.21.0/24 to RDS cluster rds-acme-prod.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR,Info Requested,83,,Security Manager
550aed88-c63d-4d56-b229-074043367efc,2025-01-11 22:04:00,Sales,Sales Ops Analyst,Vendor Approval,"Onboard vendor Brooks, Burns and Baird for campaign analytics","Brooks, Burns and Baird provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.",Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,40,13.0,Security Manager
9595e0f8-1623-4003-b40f-f1241815d0cc,2024-12-13 17:04:00,Finance,Financial Analyst,Network Access,Open port 3306 from 10.43.0.0/24 to RDS cluster rds-acme-prod,"Request to allow MySQL traffic from internal subnet 10.43.0.0/24 to RDS cluster rds-acme-prod.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Approval from Engineering Lead,Info Requested,65,,CISO
4f0522ad-6a67-405b-b046-e76a228abb74,2024-11-11 17:04:00,Finance,Financial Analyst,Data Export,Export 37GB of anonymized data to S3 bucket acme-prod-week,"Request to export anonymized user event data (~37GB) for ML model training.
Data to be exported to secure S3 bucket acme-prod-week. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,68,48.0,Security Analyst
e5c0e496-dc61-46d4-a1c8-a153ed007955,2024-11-05 20:04:00,Data Science,Data Scientist,Network Access,Open port 3306 from 10.190.64.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.190.64.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Source CIDR; Approval from Engineering Lead,Info Requested,69,,Security Analyst
